item,item_type,frq,log_frq,zipf,diac,pos,lemma,all_lem_cnt,all_lem_frq,length,rep_letter,n,n_tl,n_a,lev_n,list_type
رسمي,word,26.6,1.45,4.43,رَسْميٌّ,ADJ-MS,رسمي,7.0,0.06,4,0.0,18.0,0.0,6.0,1.0,other_7k_frequent
الطريني,nonword,,,,,,,,,7,,,,,,
نحوافة,nonword,,,,,,,,,6,,,,,,
هدفان,word,0.64,0.22,2.81,هَدَفانِ,NOUN-MD + NSUFF,هدف,31.0,0.26,5,0.0,1.0,1.0,0.0,1.33,other_7k_frequent
كبر,word,7.71,0.95,3.89,كَبَّرَ,V,كبر,13.0,0.11,3,0.0,24.0,2.0,14.0,1.0,other_7k_frequent
ركيمة,nonword,,,,,,,,,5,,,,,,
جهود,word,3.14,0.62,3.5,جُهودٌ,NOUN-FP,جهد,23.0,0.19,4,0.0,7.0,0.0,5.0,1.0,other_7k_frequent
أكون,word,514.22,2.72,5.72,أَكونُ,V,كان,129.0,1.05,4,0.0,17.0,0.0,6.0,1.0,most_5k_frequent
القنائع,nonword,,,,,,,,,7,,,,,,
يصطلق,nonword,,,,,,,,,5,,,,,,
جومح,nonword,,,,,,,,,4,,,,,,
الطامجين,nonword,,,,,,,,,8,,,,,,
قيد,word,145.36,2.17,5.17,قَيْدٌ,NOUN-MS,قيد,16.0,0.14,3,0.0,28.0,0.0,8.0,1.0,other_7k_frequent
يمارسوا,word,0.53,0.19,2.73,يُمارِسوا,V + PRON,مارس,41.0,0.34,7,1.0,2.0,0.0,0.0,1.0,other_7k_frequent
ضعرح,nonword,,,,,,,,,4,,,,,,
شعق,nonword,,,,,,,,,3,,,,,,
فغزج,nonword,,,,,,,,,4,,,,,,
النقدي,word,2.46,0.54,3.4,النَّقْديُّ,DET + ADJ-MS,نقدي,5.0,0.05,6,0.0,2.0,0.0,1.0,1.0,most_5k_frequent
مجهول,word,22.82,1.38,4.36,مَجْهولٌ,NOUN-MS,مجهول,9.0,0.08,5,0.0,5.0,0.0,3.0,1.0,other_7k_frequent
معرفته,word,30.97,1.51,4.5,مَعْرِفَتُهُ,NOUN-MP + NSUFF + PRON,معرفة,30.0,0.25,6,0.0,3.0,0.0,4.0,1.0,other_7k_frequent
خبوم,nonword,,,,,,,,,4,,,,,,
مقارنة,word,19.03,1.31,4.28,مُقارَنَةُ,NOUN-FS + NSUFF,مقارنة,8.0,0.07,6,0.0,1.0,0.0,2.0,1.0,other_7k_frequent
صفات,word,4.41,0.74,3.65,صِفاتٌ,NOUN-FP + NSUFF,صفة,20.0,0.17,4,0.0,7.0,0.0,8.0,1.0,other_7k_frequent
القاسوية,nonword,,,,,,,,,8,,,,,,
اعتصام,word,0.6,0.21,2.78,اعْتِصامُ,NOUN-MS,اعتصام,2.0,0.02,6,1.0,0.0,0.0,0.0,0.0,most_5k_frequent
يتظاتب,nonword,,,,,,,,,6,,,,,,
شعش,nonword,,,,,,,,,3,,,,,,
يقنعنف,nonword,,,,,,,,,6,,,,,,
بلل,word,0.73,0.24,2.87,بَلَلٌ,NOUN-MS,بلة,4.0,0.04,3,1.0,35.0,0.0,9.0,1.0,other_7k_frequent
عددا,word,11.8,1.11,4.08,عَدَدًا,NOUN-MS + CASE,عدد,19.0,0.16,4,1.0,13.0,1.0,2.0,1.06,other_7k_frequent
جنودنا,word,3.37,0.65,3.53,جُنودُنا,NOUN-MP + PRON,جندي,24.0,0.2,6,1.0,2.0,0.0,0.0,1.0,other_7k_frequent
الحاتها,nonword,,,,,,,,,7,,,,,,
مصلل,nonword,,,,,,,,,4,,,,,,
صدرت,word,3.7,0.68,3.57,صَدَرَتْ,V + PRON,صدر,23.0,0.19,4,0.0,12.0,0.0,4.0,1.0,other_7k_frequent
قطعمر,nonword,,,,,,,,,5,,,,,,
مسماني,nonword,,,,,,,,,6,,,,,,
كلاسيكيا,word,0.48,0.18,2.69,كِلاسيكيًّا,ADJ-MS + CASE,كلاسيكي,6.0,0.05,8,1.0,1.0,0.0,0.0,1.0,other_7k_frequent
التتويج,word,2.19,0.51,3.35,التَّتْويجُ,DET + NOUN-MS,تتويج,2.0,0.02,7,1.0,1.0,0.0,0.0,1.0,other_7k_frequent
أعتز,word,0.77,0.25,2.89,أَعْتَزُّ,NOUN-MS,اعتز,2.0,0.02,4,0.0,5.0,0.0,1.0,1.0,other_7k_frequent
راضيف,nonword,,,,,,,,,5,,,,,,
ضحب,nonword,,,,,,,,,3,,,,,,
توريد,word,1.23,0.35,3.09,تَوْريدُ,NOUN-MS,توريد,2.0,0.02,5,0.0,13.0,1.0,0.0,1.05,most_5k_frequent
الوديم,nonword,,,,,,,,,6,,,,,,
جارثي,nonword,,,,,,,,,5,,,,,,
متنقلة,word,1.67,0.43,3.23,مُتَنَقِّلَةٌ,ADJ-MP + NSUFF,متنقل,4.0,0.04,6,0.0,0.0,0.0,0.0,1.0,other_7k_frequent
المدفور,nonword,,,,,,,,,7,,,,,,
تعجح,nonword,,,,,,,,,4,,,,,,
تفز,word,1.34,0.37,3.13,تَفُزْ,NOUN-MS,فاز,33.0,0.27,3,0.0,13.0,0.0,5.0,1.0,other_7k_frequent
عد,word,84.81,1.94,4.93,عَدّْ,ADJ-MS,عد,32.0,0.27,2,0.0,33.0,1.0,30.0,1.0,other_7k_frequent
سبيلي,word,1.41,0.39,3.15,سَبيلي,NOUN-MS + PRON,سبيل,10.0,0.09,5,1.0,5.0,1.0,0.0,1.11,other_7k_frequent
يجمات,nonword,,,,,,,,,5,,,,,,
اعتداءات,word,0.85,0.27,2.93,اعْتِداءاتُ,NOUN-FP + NSUFF,اعتداء,8.0,0.07,8,1.0,0.0,0.0,0.0,0.0,other_7k_frequent
رأيدك,nonword,,,,,,,,,5,,,,,,
حصام,nonword,,,,,,,,,4,,,,,,
الختم,word,5.17,0.8,3.72,الخَتْمِ,DET + NOUN-MS,ختم,8.0,0.07,5,0.0,5.0,0.0,2.0,1.0,other_7k_frequent
مذاق,word,6.3,0.87,3.8,مَذاقُ,NOUN-MS,مذاق,6.0,0.05,4,0.0,2.0,0.0,3.0,1.0,other_7k_frequent
طوأن,nonword,,,,,,,,,4,,,,,,
تتميهي,nonword,,,,,,,,,6,,,,,,
جزيرة,word,37.58,1.59,4.58,جَزيرَةُ,NOUN-FS + NSUFF,جزيرة,7.0,0.06,5,0.0,5.0,0.0,2.0,1.0,other_7k_frequent
يخلة,nonword,,,,,,,,,4,,,,,,
الأمثل,word,5.86,0.84,3.77,الأَمْثَلُ,DET + NOUN-MS,أمثل,1.0,0.01,6,1.0,1.0,0.0,2.0,1.0,most_5k_frequent
مطاقشه,nonword,,,,,,,,,6,,,,,,
التافذ,nonword,,,,,,,,,6,,,,,,
خطالفية,nonword,,,,,,,,,7,,,,,,
ترسم,word,6.97,0.91,3.85,تَرْسُمُ,V,رسم,47.0,0.39,4,0.0,15.0,0.0,2.0,1.0,other_7k_frequent
الوقاية,word,2.55,0.56,3.41,الوِقايَةُ,DET + NOUN-FS + NSUFF,وقاية,3.0,0.03,7,1.0,5.0,1.0,1.0,1.14,most_5k_frequent
قسطاق,nonword,,,,,,,,,5,,,,,,
تجارة,word,15.2,1.21,4.19,تِجارَةٌ,NOUN-FS + NSUFF,تجارة,12.0,0.1,5,0.0,3.0,1.0,4.0,1.08,most_5k_frequent
يص,nonword,,,,,,,,,2,,,,,,
هياكل,word,1.55,0.41,3.2,هَياكِلُ,NOUN-FP,هيكل,6.0,0.05,5,0.0,1.0,0.0,0.0,1.0,other_7k_frequent
ضجن,nonword,,,,,,,,,3,,,,,,
اليماء,nonword,,,,,,,,,6,,,,,,
دعمه,word,1.82,0.46,3.27,دَعْمُهُ,NOUN-MS + PRON,دعم,48.0,0.4,4,0.0,10.0,2.0,6.0,1.0,other_7k_frequent
